k,epoch,train_loss,val_loss
2,14,0.6890012446788909,0.24087814637356955
2,29,0.6873375734072797,0.24146288588962095
2,44,0.6859328914442917,0.24213654415865185
2,59,0.6847078568185591,0.2429182507826755
2,74,0.6836564952720415,0.2437175689587659
2,89,0.6827176916729251,0.24453299195367686
2,104,0.6818698722250877,0.24536215381628798
2,119,0.6811235813614525,0.24619327339193733
2,134,0.6804621128335983,0.2470435085483897
2,149,0.6683373515728805,0.247913471792421
2,164,0.663616974342979,0.24885245313998283
2,179,0.6339369049135495,0.2498784562545967
2,194,0.627040692943296,0.25097663977510953
2,209,0.6236699397149943,0.2520927195095725
2,224,0.62133303226713,0.2532516289035279
2,239,0.6195418975585345,0.2544333314907354
2,254,0.6181033630147199,0.2556373162796632
2,269,0.6169504055733482,0.2568727615202376
2,284,0.6159887765080511,0.2581397018999445
2,299,0.602048022003487,0.2594342328582352
2,314,0.5988379350013712,0.26076782729613196
2,329,0.5971841654943374,0.26214197951067275
2,344,0.5961107794533919,0.2635601417924759
2,359,0.5954836504404923,0.2650437948278202
2,374,0.5953468383614622,0.26658543658680356
2,389,0.5962338592600303,0.2681839853756283
2,404,0.6092056660084695,0.26986117568187634
2,419,0.6083171776156179,0.271617525219829
2,434,0.6074881694484741,0.2734734086331556
2,449,0.6067275414412296,0.2754425471011745
2,464,0.6060137092941397,0.2775612690814795
2,479,0.5910760868868156,0.27988229715702234
2,494,0.5888216158954638,0.2824487502905959
3,14,0.546891107954089,0.43576181954028687
3,29,0.5444471162396191,0.43583309104216394
3,44,0.5425356146650335,0.4359095560039825
3,59,0.5409478634427278,0.43598725029437346
3,74,0.5395903008551245,0.4360623330511797
3,89,0.5383999563836662,0.43614227420710905
3,104,0.5374030286690297,0.43619186343308725
3,119,0.5041985873603658,0.4361448358547326
3,134,0.45485256321997986,0.436122127764818
3,149,0.4392707701460877,0.43613722795058063
3,164,0.43209507399850455,0.4361558474343781
3,179,0.42724279863704123,0.4361715716433871
3,194,0.4235050360315805,0.43619067651994436
3,209,0.420425965666441,0.4362099842338176
3,224,0.4178421298936,0.4362364158406495
3,239,0.4155975013592436,0.43633727807950196
3,254,0.41361508125030233,0.43647055324074263
3,269,0.4118304063096975,0.43661278919240815
3,284,0.3971882690496307,0.38348895169108027
3,299,0.3685367984240995,0.375089523820645
3,314,0.36068651903061183,0.3710047618139027
3,329,0.3563393293188554,0.36838872161961206
3,344,0.34041706044953607,0.3664701076408254
3,359,0.33329491887174656,0.36500866099772
3,374,0.32967346710886436,0.363825851407123
3,389,0.3268792399310992,0.36285502536678865
3,404,0.3245403519201934,0.36203680265101407
3,419,0.3225119137409187,0.36134121260035185
3,434,0.3207059981121205,0.3607531807214502
3,449,0.31907236799945304,0.36024092398796753
3,464,0.3175906343886736,0.35979100223526206
3,479,0.31623073409308067,0.35938747190615306
3,494,0.3149877379471198,0.35904595125616523
4,14,0.3260242195622291,0.3132717261684987
4,29,0.32604268775601736,0.3136331880081766
4,44,0.3260648142495942,0.3139987973078575
4,59,0.32609056976726186,0.3143686694060215
4,74,0.32611993023548674,0.3147429264131261
4,89,0.3261528767110822,0.31512169772356885
4,104,0.3261893953382432,0.3155051205783825
4,119,0.326229477333971,0.31589334068481706
4,134,0.32627311900176825,0.3162865128998534
4,149,0.3198831724166916,0.3166848019857353
4,164,0.31817740933010286,0.31708838344682455
4,179,0.317256732065335,0.3174974444585226
4,194,0.3166382261978371,0.3179121849006956
4,209,0.3161823815685381,0.31833281851004747
4,224,0.31582920332639486,0.318759574168272
4,239,0.31554734529994144,0.31919269734566413
4,254,0.31531836356577636,0.3196324517232834
4,269,0.3151304947023724,0.32007912102086855
4,284,0.31497578585433544,0.3205330110626662
4,299,0.31484861920197044,0.32099445211936456
4,314,0.314744889530752,0.3214638015716724
4,329,0.3146615162019493,0.3219414469501038
4,344,0.3145961387176861,0.3224278094166431
4,359,0.31454691892597464,0.32292334776774795
4,374,0.31451240812377357,0.3234285630553412
4,389,0.3144914552436056,0.3239440039440186
4,404,0.31448314194873817,0.32447027294996894
4,419,0.3144867358905593,0.325008033741799
4,434,0.31450165656350876,0.32555801972795295
4,449,0.31457065922109817,0.32613912410091883
4,464,0.3146478772289477,0.3267325582929766
4,479,0.3146698169720173,0.3273454652665752
4,494,0.3146714475614964,0.327976204218285
